file_name,formula,space_group,value_per_atom,most_distinct_OFM
489_In2Br2,In2Br2,Cmcm,-0.8172334018909813,False
490_Cu5Ge,Cu5Ge,P4/mmm,0.0655166744716565,False
491_Ag2Al2,Ag2Al2,P4/nmm,-0.0136965697181792,False
492_MoW3,MoW3,P4/mmm,-0.0002471644391786,False
493_Fe3Na,Fe3Na,Fm-3m,1.1195761482720776,False
497_Al4Th6,Al4Th6,P4/mbm,-0.2419117160556957,False
498_Ge4Br5,Ge4Br5,I4/mmm,0.2780708243690522,False
499_Cu2Ga4,Cu2Ga4,Pnnm,0.0312333231286986,False
500_CuGe2,CuGe2,I4/mmm,0.1805051598397303,False
501_FeSb3,FeSb3,Immm,0.3358709608334767,False
502_In5Sn,In5Sn,P4/mmm,-0.006264214339336,False
506_MnRh,MnRh,Pm-3m,-0.1937437766726706,False
507_Ba2Pd4,Ba2Pd4,Cmcm,-0.2163654657637609,False
508_Ba3Sb,Ba3Sb,P4/mmm,-0.4907969730717179,False
509_Pt3As,Pt3As,P4/mmm,-0.0044009473790387,False
510_Ga2P,Ga2P,Fm-3m,0.1252236395168893,False
511_AgP,AgP,Pm-3m,0.4563419294753772,False
515_Ni4U6,Ni4U6,R-3c,0.0729580915631913,False
516_Ba2Cu4,Ba2Cu4,I4/mcm,0.1950184329572829,False
517_AlNi,AlNi,P-6m2,-0.4930291561301398,False
518_CaPb5,CaPb5,Amm2,-0.1095779331682044,False
519_Ag4Al,Ag4Al,I4/m,-0.0485466401328874,False
520_V2Br2,V2Br2,I4_1/amd,0.6952620889988701,False
521_CuGe,CuGe,P4/mmm,0.1750219402579942,False
522_FeTh,FeTh,Fm-3m,0.1634547455125092,False
523_In2Sn,In2Sn,P4/mmm,0.0836835249385252,False
524_In2Sn4,In2Sn4,C2/m,-0.0003308860237745,False
525_MnBr8,MnBr8,I4/mmm,0.0470076085075885,False
526_GeP,GeP,P-6m2,0.3757062883912843,False
527_Ca3Pb,Ca3Pb,Immm,-0.2743955233667527,False
528_IrTa3,IrTa3,Immm,-0.316739098636301,False
529_AlPd3,AlPd3,P4/mmm,-0.60903041698508,False
530_AuNb,AuNb,F-43m,1.243237284066657,False
531_Pb3Ta,Pb3Ta,I4/mmm,0.7059161694290506,False
532_AlPd,AlPd,P4/mmm,-0.2299419746504174,False
533_Ga12P17,Ga12P17,I-43m,0.0434574895154503,False
534_Ni2Sb2,Ni2Sb2,P4/nmm,-0.0458101554117664,False
535_MoTa2,MoTa2,I4/mmm,-0.1505603280492735,False
536_KSn3,KSn3,P4/mmm,-0.1798566029982073,False
537_Fe2Ga2,Fe2Ga2,I4_1/amd,0.124064853796499,False
538_As3Br,As3Br,P4mm,0.0974852308422016,False
539_FePt3,FePt3,P4/mmm,0.1689510602908326,False
540_V2Br,V2Br,I4/mmm,0.4320593342627887,False
542_Fe12Mo17,Fe12Mo17,I-43m,0.1109067026742717,False
543_Sr4Br8,Sr4Br8,Pnma,-2.1555202848237465,False
544_Mn4Sb5,Mn4Sb5,I4/mmm,0.6126234421869883,False
545_Ba2Pd4,Ba2Pd4,Cmcm,-0.4201277691933628,False
546_As4Br,As4Br,I4/mmm,0.0467358917197771,False
547_AgAl3,AgAl3,I4/mmm,0.032289277011491,False
548_CuIr,CuIr,F-43m,1.7455088971045418,False
549_FeNa,FeNa,Pm-3m,1.1342721190919105,False
551_Ca12P12,Ca12P12,Pbcm,-0.942817899372234,False
552_Fe17Pb12,Fe17Pb12,I-43m,1.2324810144787373,False
553_Al8Sn4,Al8Sn4,Pnma,0.1639814527707136,False
554_K8As,K8As,I4/mmm,-0.0518674954251389,False
555_In2Sn4,In2Sn4,C2/m,0.0015668598982495,False
556_Ir4Ta2,Ir4Ta2,Pnnm,-0.1360535071058433,False
557_V2Br,V2Br,I4/mmm,0.4419066354074476,False
558_K2Sn,K2Sn,I4/mmm,-0.0292190013714626,False
560_Ir4As12,Ir4As12,Im-3,-0.42536219858306,False
561_Ag4Al3,Ag4Al3,I4/mmm,-0.0150315622136787,False
562_Mo2W4,Mo2W4,C2/m,-0.0005864744588208,False
563_CsNi,CsNi,Amm2,1.1901183413278558,False
564_Ba2As4,Ba2As4,I4_1/amd,-0.7628909404239513,False
565_BaBr2,BaBr2,I4/mmm,-2.1246359399750907,False
566_NaPd3,NaPd3,Cmmm,0.0354355352941269,False
567_K3Na,K3Na,P4/mmm,0.0088293019136178,False
568_AsBr4,AsBr4,Im-3m,0.0827368421497677,False
569_CuNi,CuNi,P-6m2,0.0094961468601439,False
570_Cr2Ta2,Cr2Ta2,Imma,0.0133151772221342,False
571_Ba2V,Ba2V,I4/mmm,0.6647424311657275,False
572_Ni2Sn2,Ni2Sn2,P4/nmm,-0.0386517674134507,False
573_Fe3Ga,Fe3Ga,P4/mmm,-0.081774550841752,False
574_Ag2Al,Ag2Al,I4/mmm,-0.0620567473526894,False
575_AcRb,AcRb,Fm-3m,0.98654844080828,False
576_CrNa,CrNa,Cmmm,0.9901028503581726,False
577_Ba3Ir,Ba3Ir,Fm-3m,0.338428116950626,False
578_Cu5Ge4,Cu5Ge4,I4/mmm,0.1404388175606143,False
579_K4As2,K4As2,I4_1/amd,-0.1232630861551378,False
580_SmBi,SmBi,P-6m2,-1.0609019344514443,False
581_BaPd3,BaPd3,Immm,-0.1696675891449359,False
582_InBr3,InBr3,Immm,-0.5541793780190627,False
583_InBr5,InBr5,Amm2,-0.2712177359377226,False
584_Ba3Fe,Ba3Fe,P4/mmm,0.912948127235126,False
585_AuNi,AuNi,F-43m,0.9641375582202292,False
586_AuSr,AuSr,Pm-3m,-0.7391766903276662,False
587_Ac4Br6,Ac4Br6,R-3c,-1.476718120044118,False
588_Ag4Al4,Ag4Al4,P1,-0.0205140921578426,False
589_Ni2P6,Ni2P6,I4/mmm,0.3413307033604384,False
590_Sb4Ge2,Sb4Ge2,Cmcm,0.2864570294892138,False
591_AlPd,AlPd,P-6m2,-0.769562325120063,False
592_InSb,InSb,Fm-3m,-0.1304174171677101,False
593_Ba2Br4,Ba2Br4,I4/mcm,-2.1866423000315485,False
594_AlP2,AlP2,I4/mmm,0.0056815618477751,False
595_Fe2Ga2,Fe2Ga2,P4/nmm,0.0474305641048955,False
596_Cr6Ta18,Cr6Ta18,Pmmn,0.2734942512328213,False
597_Cu6Pt5,Cu6Pt5,P-1,-0.1221253059125608,False
598_K2Ge2,K2Ge2,Imma,-0.1488017230705125,False
599_Ag2Na,Ag2Na,Immm,-0.0121683720273303,False
600_Ni4Ta4,Ni4Ta4,P2_13,0.0027783047602145,False
601_VGe3,VGe3,P4/mmm,0.1048692303345815,False
602_W2As2,W2As2,P4/nmm,0.3709171496726551,False
603_CrP7,CrP7,Fm-3m,0.6510238187764203,False
604_Cu4Ni2,Cu4Ni2,Fd-3m,0.2141543813091626,False
605_Fe4Mo16,Fe4Mo16,I-43m,0.753637950687812,False
606_Ni3Np,Ni3Np,Pm-3m,0.1401342863873935,False
607_NaI,NaI,F-43m,-1.3156962778764316,False
608_Au2P,Au2P,I4/mmm,0.3116512668179887,False
609_GaP2,GaP2,Fm-3m,0.4456024952488941,False
610_CuNi4,CuNi4,Im-3m,0.8709995730334945,False
611_BaTa3,BaTa3,P4/mmm,1.209436450673138,False
612_NiTa2,NiTa2,Fm-3m,0.3244954078270427,False
613_IrAs,IrAs,Fm-3m,0.2667370160346731,False
614_Ge18P6,Ge18P6,Pmmn,0.3569418465741094,False
615_Au12Sr17,Au12Sr17,I-43m,-0.3497568575971653,False
616_Mo2Nb2,Mo2Nb2,Fd-3m,-0.0860738262660874,False
617_PaGe3,PaGe3,Fm-3m,-0.3479441991654255,False
618_TaGe4,TaGe4,I4/m,0.177546213788969,False
619_Pd2Rh2,Pd2Rh2,P4/nmm,0.0335179686465618,False
620_K2As2,K2As2,P4/nmm,0.3860607131950981,False
621_V3Br,V3Br,I4/mmm,0.5547448324913553,False
622_Fe2Pb2,Fe2Pb2,Fd-3m,1.216375423914755,False
623_K2As2,K2As2,Imma,-0.3857350325807225,False
624_Fe5As3,Fe5As3,Cmmm,0.0406293060694071,False
625_AsBr3,AsBr3,P4/mmm,0.1837854807495578,False
626_AgAl2,AgAl2,I4/mmm,0.0462782463932066,False
627_AuIr,AuIr,F-43m,1.8220014981525097,False
628_FeIr2,FeIr2,I4/mmm,0.019241553324246,False
629_AlP,AlP,P4/mmm,0.0679904561148392,False
630_P4As,P4As,Im-3m,0.812091334973811,False
631_SrW,SrW,Pm-3m,1.9972426006473425,False
632_Nb4I16,Nb4I16,Cmc2_1,-0.5914529900423056,False
633_Fe4V12,Fe4V12,Pnma,0.0347610532886228,False
634_Al2Th4,Al2Th4,I4/mcm,-0.2472460955980153,False
635_CrNb,CrNb,Pm-3m,0.0400403641248559,False
636_Pd3Sb,Pd3Sb,Pmm2,-0.3289871844330214,False
637_KAs2,KAs2,I4/mmm,-0.2475392953244745,False
638_Ta2V2,Ta2V2,Cmcm,0.3131622498215911,False
639_Ni2P2,Ni2P2,P4/nmm,-0.165174269500933,False
640_SrW,SrW,Pm-3m,1.9908134049990984,False
641_Al6Rh6,Al6Rh6,I4/mmm,-0.7913171802790396,False
642_As4Br16,As4Br16,I-43m,-0.046800421294947,False
643_Al4Pb8,Al4Pb8,Pnma,0.190216711141165,False
644_Al2Pt2,Al2Pt2,Imma,-0.9206056344885516,False
645_CaBr3,CaBr3,Immm,-1.3581370482902582,False
646_Al3Sb,Al3Sb,Cmmm,0.1732711125575723,False
647_PtTh,PtTh,R-3m,-0.9985407139856556,False
648_CrTa,CrTa,F-43m,2.4750764616864167,False
649_AuPa,AuPa,Fm-3m,-0.285637361273328,False
650_Mo5P24,Mo5P24,I-43m,0.4231915241768708,False
651_Mo4P8,Mo4P8,Pa-3,0.2062202022958482,False
652_AlP4,AlP4,I4/m,0.0369338508014443,False
653_NaP,NaP,P-6m2,0.1240933747896404,False
654_Al2In4,Al2In4,Cmcm,0.1587686536238752,False
655_PdRh2,PdRh2,I4/mmm,0.0668231722260811,False
656_CrSb,CrSb,F-43m,0.450704512349529,False
657_CsI,CsI,P-6m2,-1.618852980774196,False
658_AgAl5,AgAl5,P4/mmm,-0.0043263235933051,False
659_Ce4Fe34,Ce4Fe34,P6_3/mmc,0.018078707394174,False
660_Al3Ca,Al3Ca,Fm-3m,-0.0211971321280866,False
661_CrTh,CrTh,P-6m2,0.7174677879494853,False
662_AgAl2,AgAl2,Immm,0.0076579922915721,False
663_Ni2Sn,Ni2Sn,I4/mmm,-0.1294440506136401,False
664_Al3Pd,Al3Pd,P4/mmm,-0.4002240771260617,False
665_AsBr4,AsBr4,Im-3m,0.0831803890341781,False
666_Ag3Ta,Ag3Ta,Fm-3m,0.4492187079928644,False
668_MoSn,MoSn,P-6m2,0.2023255626539493,False
669_Cr8Nb,Cr8Nb,I4/mmm,0.2756917005872579,False
670_Nb2P4,Nb2P4,I4/mcm,-0.6739997459086903,False
671_NpPd,NpPd,R-3m,0.0703951164883882,False
672_Ba2Ta4,Ba2Ta4,Cmcm,0.787986574164344,False
673_Fe3Ga,Fe3Ga,I4/mmm,-0.1088279660592226,False
674_Fe2Ir,Fe2Ir,I4/mmm,0.0969417910180017,False
675_AlRh3,AlRh3,Pmmm,-0.4132671229453981,False
676_AgTa3,AgTa3,Pm-3m,3.185028116001336,False
677_W6As10,W6As10,I4cm,0.3115210182407653,False
678_Na4Pt8,Na4Pt8,Pnma,-0.0907200855774921,False
679_GaMn2,GaMn2,I4/mmm,-0.0545106711907668,False
680_EuGa3,EuGa3,Fm-3m,-0.4397634530988226,False
681_Pt3V,Pt3V,I4/mmm,-0.4605299601087775,False
682_Fe2Ga2,Fe2Ga2,P4/nmm,-0.0545204992194774,False
683_Cr3Na,Cr3Na,Cmmm,0.5610182583884997,False
684_AgAs,AgAs,Fm-3m,0.0355941644367785,False
685_Pt2Sn2,Pt2Sn2,I4_1/amd,-0.2274748906173247,False
686_Cu4Ge2,Cu4Ge2,Pnnm,0.1101341585813073,False
687_In3Ni,In3Ni,Fm-3m,0.2402447399500977,False
688_AuV,AuV,Fm-3m,0.5982158839355014,False
689_In3Sr,In3Sr,Pm-3m,-0.3304793817924882,False
690_Ag6Al2,Ag6Al2,P4/nmm,-0.0033059475086609,False
691_AgNi2,AgNi2,Immm,0.2273391932782319,False
692_Fe2Mo,Fe2Mo,Fm-3m,0.8089052993960735,False
693_Mo7P,Mo7P,Fm-3m,0.2919101955614458,False
694_AsBr3,AsBr3,P4/mmm,0.507192221287605,False
695_In4Br2,In4Br2,C2/m,-0.3554943725237409,False
696_Ag3Ge,Ag3Ge,Imm2,0.087668262499847,False
697_Ge2P6,Ge2P6,Cmcm,0.3548940576013857,False
698_TaGe2,TaGe2,I4/mmm,-0.1885119228950221,False
699_NbW3,NbW3,Immm,-0.0676890586603047,False
700_BaV2,BaV2,I4/mmm,0.8428249004638602,False
701_Fe2W4,Fe2W4,Cmcm,0.1736369429963483,False
702_Al2K2,Al2K2,Cmcm,0.2122518133412239,False
703_Pb5As,Pb5As,Cmmm,0.0742787194289308,False
704_Cu7Pt5,Cu7Pt5,P1,-0.1193349788810517,False
705_P16As8,P16As8,Fd-3m,0.2640915783909587,False
706_Ta4V6,Ta4V6,Fdd2,0.1993984094369878,False
707_Pd3Sb,Pd3Sb,Immm,-0.3760822909045904,False
708_Fe4Pd8,Fe4Pd8,Pa-3,0.8340075111538189,False
709_CeTa,CeTa,P-6m2,0.7696654382297821,False
710_K2Ge2,K2Ge2,Cmcm,-0.1416724648632179,False
711_CrNb,CrNb,Pm-3m,0.0374160302242572,False
712_PtSb3,PtSb3,P4/mmm,0.0037757119550514,False
713_Ir18Ta6,Ir18Ta6,Pmmn,-0.5508677004764083,False
714_Fe2Pd26,Fe2Pd26,Fm-3c,0.4845342715894613,False
715_Mo2Sr2,Mo2Sr2,P4/nmm,0.547790505542185,False
716_CuNb,CuNb,P4/mmm,0.2235941904050769,False
717_TaBi,TaBi,F-43m,1.5440836077559703,False
718_AgGe5,AgGe5,Cmmm,0.2757923473918933,False
719_BaV3,BaV3,P4/mmm,0.6593841522437529,False
720_GaPt4,GaPt4,Im-3m,0.1320540703884518,False
721_AgMn3,AgMn3,P4/mmm,0.5190592754356258,False
722_Al14Th4,Al14Th4,Pbam,-0.3544823034813247,False
723_Mo2Sr4,Mo2Sr4,I4/mcm,0.7615178657666704,False
724_Mo2W6,Mo2W6,I4/mmm,0.3719728802045488,False
725_SrV,SrV,P-6m2,1.1938333385077635,False
726_Ca2Pb6,Ca2Pb6,Cmcm,0.109675289575164,False
727_Ga2W,Ga2W,I4/mmm,0.2419851468309346,False
728_FeBr3,3-Feb,Fm-3m,0.3130408727754359,False
729_CrNb,CrNb,Pm-3m,0.0704811032511401,False
730_Ni3Ta,Ni3Ta,Fm-3m,-0.1871286724374261,False
731_Cr6Pb18,Cr6Pb18,Pmmn,0.8597710145046591,False
732_AgSn2,AgSn2,I4/mmm,-0.0005459262697555,False
733_Pt2Sb,Pt2Sb,I4/mmm,-0.1835536045961205,False
734_Fe3Ir4,Fe3Ir4,I4/mmm,0.3829532302239989,False
735_CrSr3,CrSr3,P4/mmm,0.4019539081751229,False
736_Cr2Nb4,Cr2Nb4,Fd-3m,0.7428867004486825,False
737_NiBi3,NiBi3,Fm-3m,0.3715862485464503,False
738_BaV2,BaV2,I4/mmm,0.885057308656922,False
739_Ag2Ta4,Ag2Ta4,Fd-3m,0.5628349412683527,False
740_Ag5Al7,Ag5Al7,P-1,-0.0106816300969262,False
741_Cr6Ge2,Cr6Ge2,Pm-3n,-0.2224477129566402,False
743_Al4P2,Al4P2,I4/mcm,0.1063656280243972,False
744_V4W3,V4W3,I4/mmm,-0.0694999846588128,False
745_CaCr3,CaCr3,Pmm2,0.7852050754029234,False
746_GaAs2,GaAs2,I4/mmm,0.1942717367305538,False
747_Mo3Ta,Mo3Ta,P4/mmm,-0.1285233832042944,False
748_Mo2P,Mo2P,Fm-3m,0.0111428188688501,False
749_Mo10W6,Mo10W6,I4/mcm,0.344623366699313,False
750_Cr2As4,Cr2As4,I4_1/amd,0.1067575780174448,False
751_Ca3Ir,Ca3Ir,Fm-3m,-0.046826592853308,False
752_Ba2Ga2,Ba2Ga2,Pmma,-0.1956373653855494,False
753_Ir2V4,Ir2V4,I4/mcm,-0.1734783621908313,False
754_Ba3Sn,Ba3Sn,Immm,-0.322119701814052,False
755_RhV,RhV,F-43m,0.682774889396148,False
756_Fe2Ir2,Fe2Ir2,P4/nmm,0.095469058522756,False
757_W5P,W5P,F-43m,0.7596371541010379,False
758_Cu4Pt7,Cu4Pt7,P1,-0.1032958613637947,False
759_P4Br16,P4Br16,I-43m,0.0475859620767529,False
760_Cr26Nb2,Cr26Nb2,Fm-3c,0.3761024021291713,False
761_CuMo,CuMo,P-6m2,0.34300430186188,False
762_Na2Pt4,Na2Pt4,I4/mcm,0.3152627011305847,False
763_PbAs3,PbAs3,Immm,0.2528127421578459,False
764_Al2K2,Al2K2,P4/nmm,0.2428604531726903,False
765_K2As2,K2As2,P4/nmm,-0.1608951117004919,False
766_Au3Ga,Au3Ga,P4/mmm,-0.0407151590716394,False
767_Al18Pt6,Al18Pt6,Pmmn,-0.5079458393087251,False
768_Mo8Nb16,Mo8Nb16,Fd-3m,0.217704353426722,False
769_P16Br4,P16Br4,I23,0.5858727126604272,False
770_Cr4Sr5,Cr4Sr5,I4/mmm,0.8423494786280783,False
771_Al2Pt4,Al2Pt4,Pnnm,-0.6594769920454873,False
772_PbGe3,PbGe3,Fm-3m,0.1001123730519051,False
773_InTa3,InTa3,Pmm2,0.2223334662506904,False
774_W5Sb,W5Sb,F-43m,0.6439930759214031,False
775_MoI,MoI,F-43m,1.3140727451876053,False
776_As17Br12,As17Br12,I-43m,0.0012304841898449,False
777_Al2Cu6,Al2Cu6,Cmcm,-0.1611115337218152,False
778_NaPb,NaPb,P-6m2,-0.1123338049140905,False
779_As4Br2,As4Br2,I4/mcm,0.4452598407995474,False
780_NiTa,NiTa,P-6m2,0.0359782446442089,False
781_Ir2V,Ir2V,I4/mmm,-0.1910433153192225,False
782_FeIr2,FeIr2,I4/mmm,0.016372947711981,False
783_Fe2Ir2,Fe2Ir2,P4/nmm,0.0966810213421247,False
784_AuCr3,AuCr3,P4/mmm,0.2856037948833716,False
785_Mn4W16,Mn4W16,I-43m,0.9153041860879512,False
786_Al8Ta4,Al8Ta4,I4_1/amd,-0.2256334324555962,False
787_Al3I,Al3I,I4/mmm,0.4000964545887084,False
788_CrTa3,CrTa3,Immm,0.0310400462610473,False
789_AuP3,AuP3,Imm2,0.4511237559475161,False
790_Ba5V,Ba5V,P4/mmm,0.5349305232872368,False
791_K2As,K2As,I4/mmm,-0.1842960229864036,False
792_AuNp,AuNp,F-43m,1.4256368145629512,False
793_PdRh2,PdRh2,P4/mmm,0.8060997154070506,False
794_Sb5Ge,Sb5Ge,Amm2,0.1763970050717992,False
795_MoSr2,MoSr2,I4/mmm,0.9515306066991656,False
796_RhBi,RhBi,P-6m2,0.0684266591716671,False
797_Al2K4,Al2K4,Cmcm,0.155120108336991,False
798_Ba2Sn4,Ba2Sn4,Cmcm,-0.4831717141879193,False
799_Ba3In,Ba3In,P4/mmm,-0.2065075990659131,False
800_Fe3Pd,Fe3Pd,Pm-3m,0.0678074179691172,False
801_Ag2Sn,Ag2Sn,I4/mmm,-0.0049404452265407,False
802_FePd,FePd,Pm-3m,0.0486880392537516,False
803_Au5Sr24,Au5Sr24,I-43m,0.0134686051511183,False
804_Au16Sr4,Au16Sr4,I-43m,-0.4516277814634968,False
805_Ca2Cu2,Ca2Cu2,P4/nmm,0.0082695203874965,False
806_Al2Cu2,Al2Cu2,Pmma,-0.1881961713948934,False
807_Mo2Ta,Mo2Ta,I4/mmm,-0.1665484888315755,False
808_In5Ta3,In5Ta3,Cmmm,0.274984929722831,False
809_PbAs3,PbAs3,Cmmm,0.3753619279989451,False
810_Cu3K,Cu3K,Pm-3m,0.7647491590705378,False
811_NaPt,NaPt,P4/mmm,-0.1472193669535051,False
812_V4W2,V4W2,I4_1/amd,0.4559703031640971,False
813_Cr4As,Cr4As,I4/m,0.0144065940607106,False
814_Ag8Mn,Ag8Mn,I4/mmm,0.1166144529993648,False
815_Pd4Rh,Pd4Rh,I4/m,0.0493545376730246,False
817_SmI3,SmI3,Pm-3m,-0.8819491333694671,False
818_Ga3W,Ga3W,P4/mmm,0.2579364782583191,False
819_Au3Nb,Au3Nb,Pmmm,-0.0370355227978214,False
820_AgSn2,AgSn2,P4/mmm,0.1028906522218721,False
821_Ag12Br4,Ag12Br4,Pnma,0.0515699371614406,False
822_Ca5Sn7,Ca5Sn7,I4mm,-0.3709440976254115,False
823_Nb2V,Nb2V,I4/mmm,0.0508710542785048,False
824_Nb2W,Nb2W,Immm,0.4045436001845151,False
825_IrV5,IrV5,P4/mmm,-0.2488146422955945,False
826_BaSn5,BaSn5,Cmmm,-0.2592371020090927,False
827_Nb3V,Nb3V,I4/mmm,0.3420509693834646,False
829_Fe3Pb,Fe3Pb,Fm-3m,0.8221365150147326,False
830_Mn4W16,Mn4W16,I-43m,0.9114480338063672,False
831_Ag4Ge12,Ag4Ge12,Pnma,0.2482454616969152,False
832_Ni6P2,Ni6P2,I4/mmm,-0.3125298444586937,False
833_Sb3Ge,Sb3Ge,Cmmm,0.2674849223565756,False
834_Ag5Sn3,Ag5Sn3,Cmmm,0.0055465449788667,False
835_Ag3Br,Ag3Br,Immm,0.1339256805882671,False
836_MnW5,MnW5,F-43m,0.637096752327229,False
837_Mn2W2,Mn2W2,Fd-3m,0.151687813937281,False
839_Pb4As4,Pb4As4,Pnma,0.0962067827938515,False
840_Cu2Ge,Cu2Ge,I4/mmm,0.1278837745665371,False
841_Pb2As6,Pb2As6,Pmmn,0.0647045201800651,False
842_Na4Pt2,Na4Pt2,I4/mcm,-0.1813541043859411,False
843_SbGe3,SbGe3,Cmmm,0.3111828316428111,False
844_Au2Nb4,Au2Nb4,Cmcm,0.066589382172116,False
845_Ni3Sb,Ni3Sb,Fm-3m,-0.2230025413726162,False
846_In2Ta2,In2Ta2,Pmma,0.2468565124577857,False
847_Fe3Pb,Fe3Pb,Pm-3m,0.8418246784643095,False
920_Cr24P5,Cr24P5,I-43m,0.1464752893235274,False
921_Cr4P8,Cr4P8,Pa-3,0.1722750167158722,False
922_Ag4Al4,Ag4Al4,Pmm2,-0.0125733738802225,False
923_Ca4P6,Ca4P6,Fdd2,-0.7364136415173135,False
924_Fe16Na4,Fe16Na4,I-43m,0.8854584092029818,False
925_In5Sn,In5Sn,Cm,0.0071618832732151,False
927_Pb2Sb2,Pb2Sb2,Imma,0.0600887634065325,False
928_CaMo3,CaMo3,Pmmm,0.7670388591526027,False
929_GeP3,GeP3,Immm,0.3912980832327397,False
930_Ba4Pd2,Ba4Pd2,Cmcm,-0.3112198981691587,False
931_Pt2As,Pt2As,I4/mmm,-0.0404441525489787,False
932_BaBr2,BaBr2,I4/mmm,-2.124731627500796,False
933_BiP,BiP,P-6m2,0.2191229412468898,False
935_BaPd5,BaPd5,Amm2,-0.0742184407992028,False
936_FeAs3,FeAs3,Imm2,0.0897481398296129,False
937_V4Br2,V4Br2,I4_1/amd,0.602972819729254,False
938_Ca4In,Ca4In,I4/m,-0.0816027239527812,False
939_In2Sn2,In2Sn2,C2/m,0.0072557806581281,False
940_BiGe,BiGe,P4/mmm,0.3197912132401441,False
941_FeIn,FeIn,P-6m2,0.331680491258254,False
942_Cu2Ga2,Cu2Ga2,Cmcm,-0.0384632138339466,False
943_USb,USb,P-6m2,-0.2871926910980855,False
944_Sb5Ge,Sb5Ge,Cmmm,0.3160109171990714,False
945_RbRh,RbRh,P-6m2,1.0520374114343962,False
946_Al10Ga6,Al10Ga6,Cmcm,0.095685762753773,False
947_Au12Nb12,Au12Nb12,Pbcm,0.0246907527303363,False
948_Al4Ce,Al4Ce,I4/mmm,-0.3289075421692565,False
949_Cr12Ta12,Cr12Ta12,Pbcm,0.2317028235556613,False
950_Sb3Ge,Sb3Ge,Immm,0.2281014348942531,False
951_Fe2Mo,Fe2Mo,Fm-3m,0.8205961221980852,False
952_Pb2As4,Pb2As4,Pnnm,0.1364370872739471,False
953_Al2In6,Al2In6,Cmcm,0.1239297719224783,False
954_Ga24Pt5,Ga24Pt5,I-43m,-0.0221923533320317,False
955_V3Br,V3Br,P4/mmm,0.2451158130539417,False
956_GaU,GaU,R-3m,-0.2505695382326465,False
957_BaBr3,BaBr3,P4/mmm,-1.4934390696260131,False
958_Al3In,Al3In,Cmmm,0.1618625852910868,False
959_GaAs2,GaAs2,I4/mmm,0.1932450326482199,False
960_In2Br4,In2Br4,Cmcm,-0.4657886603656829,False
961_PaSr,PaSr,R-3m,0.428211552056168,False
962_In2Na,In2Na,I4/mmm,-0.0923335285838901,False
963_Pb5As,Pb5As,Cmmm,0.0730055359613004,False
964_KMn,KMn,P-6m2,1.154798689515636,False
965_Cr3Sr,Cr3Sr,P4/mmm,0.7469061432395261,False
966_Ag2Ca,Ag2Ca,I4/mmm,-0.2523950355557402,False
967_Ga2K,Ga2K,Immm,0.003014998792573,False
968_IrV3,IrV3,I4/mmm,-0.2177500932741018,False
969_CsW,CsW,P-6m2,2.3783873322065965,False
970_Nb4W8,Nb4W8,Pnma,0.124329705043389,False
971_Cr6Ta2,Cr6Ta2,Pmmn,0.3273652456195499,False
972_NiP4,NiP4,I4/mmm,0.2320048088897643,False
973_MnW,MnW,Pm-3m,0.1476485737560633,False
974_AgMn8,AgMn8,I4/mmm,0.3058372083905188,False
975_GaW4,GaW4,I4/mmm,0.957071096951836,False
976_InNa3,InNa3,P4/mmm,-0.0468242476688618,False
977_SmW,SmW,F-43m,2.654567875129585,False
978_AlIn3,AlIn3,Pmm2,0.1314761879387154,False
979_AuNb3,AuNb3,Imm2,0.040060795731776,False
980_CrTa,CrTa,Cmmm,0.1363227916180687,False
981_AlMo3,AlMo3,Fm-3m,-0.0073852883437464,False
982_Cr2Na2,Cr2Na2,Cmme,0.6053910532536468,False
983_Ag2Sn,Ag2Sn,I4/mmm,-0.0088186502425434,False
984_IrV3,IrV3,P4/mmm,-0.3727588195176974,False
985_BaIr3,BaIr3,Fm-3m,1.048165124383834,False
986_PAs,PAs,Pm-3m,0.5533038979136409,False
987_Cr2Na2,Cr2Na2,Pmmn,0.9853560370272048,False
988_W3As,W3As,P4/mmm,0.4255188202761601,False
989_Cr5Sr4,Cr5Sr4,I4/mmm,0.8622231105534092,False
990_Ga16Pt4,Ga16Pt4,I-43m,-0.0780871849600103,False
991_Ni4Rh2,Ni4Rh2,Pmmm,0.0388150810912032,False
992_K3Na,K3Na,P4/mmm,0.0077935929563961,False
993_Ba4Ni6,Ba4Ni6,R-3c,0.4805433521371796,False
994_Ga3Pt5,Ga3Pt5,Cmmm,-0.561520434446523,False
995_Cu2Ge4,Cu2Ge4,I4_1/amd,0.1934571634987148,False
996_AuCr2,AuCr2,I4/mmm,0.3190157135225651,False
997_Ga3W,Ga3W,P4/mmm,0.2291023504900202,False
998_KI,KI,R-3m,-1.585206424514379,False
999_K3Na,K3Na,I4/mmm,0.01417873513989,False
1000_Fe2Ga4,Fe2Ga4,I4_1/amd,0.1881841721178313,False
1001_Ge2Br,Ge2Br,I4/mmm,-0.0034931880682318,False
1002_RhV,RhV,F-43m,0.6960338821994467,False
1003_InSb,InSb,P4/mmm,0.0411974551286244,False
1004_Ag2Al,Ag2Al,I4/mmm,-0.0620548805392004,False
1005_Cu2Ge2,Cu2Ge2,P4/nmm,0.1451743152793989,False
1006_Cu2Ge,Cu2Ge,I4/mmm,0.0694776776662996,False
1007_CrRh4,CrRh4,I4/mmm,0.4467363132556045,False
