file_name,formula,space_group,value_per_atom,composition,crystal_system
2058_AcSm,AcSm,Fm-3m,0.3655227245744945,AcSm,cubic
2059_KNi3,KNi3,Immm,0.7556957670325106,KNi3,orthorhombic
2061_AsBr3,AsBr3,Pm-3m,0.5177541344689449,AsBr3,cubic
2062_WP3,WP3,Fm-3m,0.3904898621671568,P3W,cubic
2064_Cr3Br2,Cr3Br2,R-3m,0.6807631171727635,Cr3Br2,trigonal
2066_Fe2Ga2,Fe2Ga2,P4/nmm,-0.0240492364425461,GaFe,orthorhombic
2068_Ba2Ir,Ba2Ir,Fm-3m,-0.0891605456993988,Ba2Ir,cubic
2071_Ga12Pt12,Ga12Pt12,Pbcm,-0.4726474852203968,GaPt,orthorhombic
2072_Ga2Br2,Ga2Br2,Pmmn,-0.5777253611313591,GaBr,orthorhombic
2076_K5P3,K5P3,Cmmm,0.0229123948438667,K5P3,orthorhombic
2077_Sn4P,Sn4P,Im-3m,0.1624301464290653,Sn4P,cubic
2080_SnP,SnP,Fm-3m,-0.0944015208122417,SnP,cubic
2081_Nb2Pb4,Nb2Pb4,Cmcm,0.5324324151474708,NbPb2,orthorhombic
2082_BaPd,BaPd,Cmmm,-0.4783613083554825,BaPd,cubic
2083_PbSb,PbSb,Cmmm,0.1049325678159949,SbPb,orthorhombic
2084_Ce4Sb8,Ce4Sb8,Cmce,-1.0093768112312318,CeSb2,orthorhombic
2085_Cr5P24,Cr5P24,I-43m,0.4558804071858427,Cr5P24,cubic
2086_GaRb,GaRb,R-3m,0.3709528424798503,RbGa,trigonal
2087_IrNa3,IrNa3,Immm,0.4171477206495835,Na3Ir,orthorhombic
2088_Nb4Pb2,Nb4Pb2,Cmcm,0.2068769972852896,Nb2Pb,orthorhombic
2090_Cu5Pt7,Cu5Pt7,P1,-0.0938955697698211,Cu5Pt7,triclinic
2091_Pb16V8,Pb16V8,Fd-3m,0.3154810401082291,VPb2,cubic
2092_K2Ge4,K2Ge4,Pnnm,0.2058314233855368,KGe2,orthorhombic
2093_CuPb,CuPb,F-43m,0.6068640491029402,CuPb,cubic
2094_Al3Sn,Al3Sn,Imm2,0.1655793976137554,Al3Sn,orthorhombic
2095_GeP5,GeP5,Amm2,0.2502946082764126,GeP5,orthorhombic
2096_CrNb3,CrNb3,Pm-3m,1.7503015790430183,Nb3Cr,cubic
2097_Nb2Pb,Nb2Pb,Fmmm,0.2498373527304996,Nb2Pb,orthorhombic
2098_Ce20Ir16,Ce20Ir16,Pnma,-0.539478361802414,Ce5Ir4,orthorhombic
2099_Ba16Ir4,Ba16Ir4,I-43m,0.2012769031781847,Ba4Ir,cubic
2100_Pd3Sb,Pd3Sb,Immm,-0.3754922119956188,SbPd3,orthorhombic
2101_Mo4Nb4,Mo4Nb4,P2_13,0.2752814592945132,NbMo,cubic
2102_BaCu3,BaCu3,Pmmm,0.2453032477954502,BaCu3,orthorhombic
2104_As16Br4,As16Br4,I23,0.33519920200048,As4Br,cubic
2105_Ag8Ta4,Ag8Ta4,Pa-3,1.3870426358454473,TaAg2,cubic
2106_RbBi,RbBi,F-43m,0.6406652800277259,RbBi,cubic
2107_K6Ni4,K6Ni4,Fdd2,1.1132662060029634,K3Ni2,orthorhombic
2108_Ga5Pt24,Ga5Pt24,I-43m,-0.067521268653485,Ga5Pt24,cubic
2109_BaCu5,BaCu5,Cmmm,0.2499063164877467,BaCu5,orthorhombic
2110_RhYb,RhYb,Pm-3m,-0.4724318611785012,YbRh,cubic
2111_Ag2P,Ag2P,Fm-3m,0.1479457399151679,Ag2P,cubic
2112_Ag6Al2,Ag6Al2,Pmmn,-0.0362782632402982,AlAg3,orthorhombic
2113_PAs4,PAs4,Im-3m,0.4778014059865242,As4P,cubic
2114_Ag8P16,Ag8P16,Fd-3m,0.5141729398957775,AgP2,cubic
2115_Pd8Sb4,Pd8Sb4,Cmc2_1,-0.4630380882032696,SbPd2,orthorhombic
2116_Na2Pd,Na2Pd,Fmmm,-0.0417511614547165,Na2Pd,orthorhombic
2117_Au6Nb2,Au6Nb2,Pmmn,-0.0529283902520871,NbAu3,orthorhombic
2118_Ge5P3,Ge5P3,Cmmm,0.4001806940265355,Ge5P3,orthorhombic
2119_WSb,WSb,Pm-3m,0.635789304038278,SbW,cubic
2122_CaGa4,CaGa4,C2/m,-0.4087614125768802,CaGa4,monoclinic
2128_FePd,FePd,Pm-3m,0.0611011855322729,FePd,cubic
2129_P3As,P3As,Pm-3m,0.7466427268971589,AsP3,cubic
2130_Cr2Nb6,Cr2Nb6,Pm-3n,0.1085546089350248,Nb3Cr,cubic
2131_Cr3Nb,Cr3Nb,Pm-3m,2.842053501474326,NbCr3,cubic
2132_P5As,P5As,F-43m,0.7834809435520972,AsP5,cubic
2133_FeMn,FeMn,Pm-3m,0.1235497884165575,MnFe,cubic
2134_Mn3W,Mn3W,Pm-3m,0.1922058763221663,Mn3W,cubic
2138_Mo3Sr,Mo3Sr,Cmmm,0.7152137656734343,SrMo3,orthorhombic
2140_FePd3,FePd3,Pm-3m,-0.1114107298153808,FePd3,cubic
2141_P8Br16,P8Br16,Fd-3m,0.5198137568723528,PBr2,cubic
2142_K8P4,K8P4,Pnma,-0.0844143124140514,K2P,orthorhombic
2144_Al6Cu2,Al6Cu2,Cmcm,-0.0017060816812031,Al3Cu,orthorhombic
2145_Ag2Ge2,Ag2Ge2,Cmcm,0.1908003162076452,AgGe,orthorhombic
2146_Fe3Pd,Fe3Pd,Pm-3m,0.0574203385382343,Fe3Pd,cubic
2150_MnW,MnW,Fm-3m,0.9855550840613176,MnW,cubic
2153_Cr4Nb4,Cr4Nb4,P2_13,0.3954713383290649,NbCr,cubic
2155_AgGe2,AgGe2,Immm,0.2269485192188695,AgGe2,orthorhombic
2159_Al4Rh2,Al4Rh2,Imma,-0.3845005338222644,Al2Rh,orthorhombic
2160_SbGe3,SbGe3,Imm2,0.3209652310163591,Ge3Sb,orthorhombic
2161_RbV,RbV,P-6m2,1.6020981680290052,RbV,hexagonal
2165_AlSb,AlSb,Cmmm,0.2495095536161731,AlSb,orthorhombic
2166_As2Br2,As2Br2,Fd-3m,0.4243112390513999,AsBr,cubic
2168_Pb6As18,Pb6As18,Pmmn,0.1753297828027603,As3Pb,orthorhombic
2173_Au3P,Au3P,Pmm2,0.2584710753037122,PAu3,orthorhombic
2175_AgBr,AgBr,Cmmm,-0.2694783941406529,AgBr,orthorhombic
2177_Ag12Br12,Ag12Br12,Pbcm,-0.342706718874014,AgBr,orthorhombic
2178_Ir4Ta8,Ir4Ta8,Pnma,-0.3445234546746931,Ta2Ir,orthorhombic
2181_Pb3As,Pb3As,Immm,0.0508391896890603,AsPb3,orthorhombic
2183_Na6Pb2,Na6Pb2,Pm-3n,-0.1099520900951809,Na3Pb,cubic
2184_SnV,SnV,F-43m,1.1915693404471313,VSn,cubic
2185_Pb3Sb,Pb3Sb,Pmmm,0.0527710928808438,SbPb3,orthorhombic
2186_Ir8Pd16,Ir8Pd16,Fd-3m,0.3399996705513632,IrPd2,cubic
2187_Fe26Pd2,Fe26Pd2,Fm-3c,0.3374554965266674,Fe13Pd,cubic
2189_Sb6Ge2,Sb6Ge2,Pmmn,0.1905762873380529,GeSb3,orthorhombic
2190_Al2Cu4,Al2Cu4,Pnnm,-0.0342056402310759,AlCu2,orthorhombic
2193_AcSb,AcSb,Fm-3m,-1.3729502658314,AcSb,cubic
2194_Ba2Sn4,Ba2Sn4,Cmcm,-0.4998577665251904,BaSn2,orthorhombic
2195_Ga8Pt16,Ga8Pt16,Fd-3m,-0.3537022999127923,GaPt2,cubic
2197_SbGe3,SbGe3,Immm,0.3134360038520034,Ge3Sb,orthorhombic
2198_CrNa3,CrNa3,Immm,0.5423186726893348,Na3Cr,orthorhombic
2199_Al2Ta4,Al2Ta4,Pnnm,0.5322056089761146,Ta2Al,orthorhombic
2200_Al3Sn,Al3Sn,Immm,0.1862588865298473,Al3Sn,orthorhombic
2201_TaV2,TaV2,Fmmm,0.0641019182028337,TaV2,orthorhombic
2203_Ba2Sn2,Ba2Sn2,Cmcm,-0.7239831978783742,BaSn,orthorhombic
2204_Al2Cu6,Al2Cu6,Pmmn,-0.2033060160153859,AlCu3,orthorhombic
2210_Na3Sn,Na3Sn,Pm-3m,-0.1740065553992373,Na3Sn,cubic
2211_CuK4,CuK4,Im-3m,0.2236390669345606,K4Cu,cubic
2212_P2As2,P2As2,Fd-3m,0.5730281592022672,AsP,cubic
2213_Ir16Pd8,Ir16Pd8,Fd-3m,0.7222316351201421,Ir2Pd,cubic
2214_Mn16W4,Mn16W4,I-43m,0.4719804598832496,Mn4W,cubic
2215_Fe4Pb8,Fe4Pb8,Pa-3,0.6140265799270838,FePb2,cubic
2218_Ag2Ge2,Ag2Ge2,Cmcm,0.1888974565500993,AgGe,orthorhombic
2219_KP3,KP3,Cmmm,0.5613300460352102,KP3,orthorhombic
2220_NaPb,NaPb,Pm-3m,-0.1356066752964104,NaPb,cubic
2221_Na3Pb,Na3Pb,Pm-3m,0.1518851080749097,Na3Pb,cubic
2240_Fe4Pb8,Fe4Pb8,Pnma,0.8179783771490255,FePb2,orthorhombic
2250_SnP4,SnP4,Im-3m,0.9161730438708098,SnP4,cubic
2258_Cr2Nb4,Cr2Nb4,Pnnm,0.691069255071028,Nb2Cr,orthorhombic
2259_Cr4Nb2,Cr4Nb2,Pnnm,0.2767052758592463,NbCr2,orthorhombic
2260_FeTa,FeTa,R-3m,0.1801425579882121,TaFe,trigonal
2276_Ag4Al6,Ag4Al6,R-3c,0.2770130587326555,Al3Ag2,trigonal
2277_Ir2Ta6,Ir2Ta6,Pmmn,-0.1797791506566746,Ta3Ir,orthorhombic
2279_IrNa3,IrNa3,Cmmm,0.3875730521386757,Na3Ir,orthorhombic
2281_Pd2W2,Pd2W2,Cmme,-0.0015386510129893,PdW,orthorhombic
2285_Pb4I8,Pb4I8,R-3m,-0.670563589825953,PbI2,trigonal
2286_Fe8Sb4,Fe8Sb4,Pnma,0.3155557497340489,Fe2Sb,orthorhombic
2294_Ba4Cu2,Ba4Cu2,Pnnm,0.0304039929029062,Ba2Cu,orthorhombic
2297_FePb3,FePb3,Pmm2,0.5456989985477598,FePb3,orthorhombic
2299_AgTa7,AgTa7,Fm-3m,0.2645234306889392,Ta7Ag,cubic
2304_In2Br2,In2Br2,Cmcm,-0.8192525431939348,InBr,orthorhombic
2312_In6Mn18,In6Mn18,Pmmn,0.3345304795585899,Mn3In,orthorhombic
2313_Ac4Bi6,Ac4Bi6,R-3c,-0.3278292763649915,Ac2Bi3,trigonal
2317_KGe2,KGe2,Immm,0.0251469977801098,KGe2,orthorhombic
2320_Ir2As4,Ir2As4,Fd-3m,1.0017580786940574,As2Ir,cubic
2321_Ba16Ir4,Ba16Ir4,I-43m,0.2013603867440632,Ba4Ir,cubic
2323_Fe5Sb,Fe5Sb,Cmmm,0.1871788563843329,Fe5Sb,orthorhombic
2324_IrTa2,IrTa2,Immm,-0.3511913424291061,Ta2Ir,orthorhombic
2325_SnP,SnP,Fm-3m,-0.094533133663428,SnP,cubic
2327_Cu6Fe2,Cu6Fe2,Pm-3n,0.2644123682040105,FeCu3,cubic
2332_Ir5Na,Ir5Na,Amm2,0.3068927250645951,NaIr5,orthorhombic
2333_NpRh,NpRh,R-3m,-0.0152426988193106,NpRh,trigonal
2337_AuSr,AuSr,F-43m,-0.3245322540582869,SrAu,cubic
2340_Ir4Ta4,Ir4Ta4,Pnma,-0.5676369964440191,TaIr,orthorhombic
2341_Ga4Pt4,Ga4Pt4,P2_13,-0.6357998298661194,GaPt,cubic
2344_InGe,InGe,P-6m2,0.0678839385461884,InGe,hexagonal
2345_KP5,KP5,Cmmm,0.0256133907113328,KP5,orthorhombic
2347_Na2Pt2,Na2Pt2,Fd-3m,-0.0139597554174071,NaPt,cubic
2349_Fe4Mo16,Fe4Mo16,I-43m,0.7562870920394872,FeMo4,cubic
2350_Ga16P8,Ga16P8,Fd-3m,0.1995491072058464,Ga2P,cubic
2352_Au2Mn2,Au2Mn2,Cmcm,0.1242328596392612,MnAu,orthorhombic
2354_FeMo,FeMo,Fm-3m,0.7999669414053301,FeMo,cubic
2357_K6Ge18,K6Ge18,Pmmn,0.0690931290886987,KGe3,orthorhombic
2360_Ir4Na2,Ir4Na2,Pnnm,0.7113253348531856,NaIr2,orthorhombic
2361_K4Ge2,K4Ge2,Cmcm,0.1993859881267337,K2Ge,orthorhombic
2362_AcPa,AcPa,Fm-3m,1.07463545249223,AcPa,cubic
2363_CuI,CuI,P-6m2,0.2521662775642088,CuI,hexagonal
2365_PdW3,PdW3,Cmmm,0.0769891150981809,PdW3,orthorhombic
2366_Cu7Pt5,Cu7Pt5,P1,-0.1224453568417445,Cu7Pt5,triclinic
2367_Fe4Na4,Fe4Na4,P2_13,1.7236679830938106,NaFe,cubic
2368_Ga5Br3,Ga5Br3,Cmmm,-0.2414670257688573,Ga5Br3,orthorhombic
2370_Pd2W,Pd2W,Immm,-0.0741564389783917,Pd2W,orthorhombic
2373_PbV,PbV,F-43m,1.603517914690315,VPb,cubic
2375_Ga13Mn13,Ga13Mn13,R-3m,5.485676899432976,MnGa,trigonal
2378_As8Br4,As8Br4,Pa-3,0.4426724631388452,As2Br,cubic
2380_K2Ni2,K2Ni2,Imma,1.102450928894866,KNi,orthorhombic
2382_VBr3,VBr3,I4/mmm,0.1166554523062841,VBr3,cubic
2384_Cr12Ta4,Cr12Ta4,Pnma,0.2733236884432699,TaCr3,orthorhombic
2388_CaP,CaP,Immm,-0.8147897059473337,CaP,orthorhombic
2389_CuMo,CuMo,F-43m,1.9978086601672205,CuMo,cubic
2391_Pb2V4,Pb2V4,Fd-3m,0.4200073863920721,V2Pb,cubic
2392_AgP,AgP,F-43m,0.5370522972454537,AgP,cubic
2394_Ag4Al8,Ag4Al8,P-1,-0.0173691943988778,Al2Ag,triclinic
2395_Nb2Pt2,Nb2Pt2,Pmma,-0.6457328310843167,NbPt,orthorhombic
2396_Ca5P3,Ca5P3,Cmmm,-0.9491693569273068,Ca5P3,orthorhombic
2398_AgAl2,AgAl2,Immm,0.0748750121599464,Al2Ag,orthorhombic
2401_Mo4P,Mo4P,Im-3m,0.7103721713880631,Mo4P,cubic
2403_Mo4W2,Mo4W2,C2/m,-0.0009316232710124,Mo2W,monoclinic
2404_Cu2Ga4,Cu2Ga4,Cmcm,0.0213130779137458,Ga2Cu,orthorhombic
2406_Pb4V4,Pb4V4,P2_13,0.5249129675022628,VPb,cubic
2407_Na4Pt2,Na4Pt2,Fd-3m,0.243680765189211,Na2Pt,cubic
2408_AuGa,AuGa,F-43m,-0.044513398423442,GaAu,cubic
2410_AgTa,AgTa,F-43m,2.1461061385795173,TaAg,cubic
2411_Mn4Sn2,Mn4Sn2,P6_3/mmc,0.0705537836800094,Mn2Sn,hexagonal
2413_Cu2Ge4,Cu2Ge4,Pnnm,0.1874929360863107,CuGe2,orthorhombic
2414_Au4In2,Au4In2,Pnnm,0.0693486325170589,InAu2,orthorhombic
2415_Ir3Ta,Ir3Ta,Pmmm,-0.3949713315041503,TaIr3,orthorhombic
2416_Cs3Fe,Cs3Fe,Fm-3m,0.7934928922294131,Cs3Fe,cubic
2417_Pb2Sr4,Pb2Sr4,Fd-3m,0.2314095017362637,Sr2Pb,cubic
2418_FePb,FePb,F-43m,1.177480002338207,FePb,cubic
2419_Ag5Al3,Ag5Al3,Amm2,-2.339860029082108,Al3Ag5,orthorhombic
2420_As4Br12,As4Br12,P2_12_12_1,-0.7598932921626429,AsBr3,orthorhombic
2421_Ag4Al2,Ag4Al2,Pnnm,0.1584953971325919,AlAg2,orthorhombic
2422_Cr2Ta4,Cr2Ta4,Pnnm,0.5251773362111992,Ta2Cr,orthorhombic
2423_Al3Sn5,Al3Sn5,Cmmm,0.1306375382299589,Al3Sn5,orthorhombic
2427_AuYb,AuYb,Fm-3m,-0.8982156585447809,YbAu,cubic
2428_ThI,ThI,Fm-3m,-0.283583953525361,ThI,cubic
2429_Ir12As17,Ir12As17,I-43m,0.1461502202227663,As17Ir12,cubic
2430_Ir17As12,Ir17As12,I-43m,0.3755484315896343,As12Ir17,cubic
2431_Ag5Al5,Ag5Al5,P-1,-0.0203045089243822,AlAg,triclinic
2432_Mo26Nb2,Mo26Nb2,Fm-3c,0.5742458390784151,NbMo13,cubic
2433_Fe3As,Fe3As,Cmmm,0.1791333723670165,Fe3As,orthorhombic
2435_RbTa,RbTa,Fm-3m,3.1517506112669618,RbTa,cubic
2436_WP,WP,Pm-3m,-0.1643606055072712,PW,cubic
2437_Na2Pt2,Na2Pt2,Fd-3m,-0.0138098961311601,NaPt,cubic
2438_Ag3Al5,Ag3Al5,P1,-0.00615388024503,Al5Ag3,triclinic
2447_Al3Cs,Al3Cs,Fm-3m,0.6241376151474332,CsAl3,cubic
2449_Ca4Mo2,Ca4Mo2,Cmcm,0.4331016662409007,Ca2Mo,orthorhombic
2450_CePt,CePt,P-6m2,-0.656573058654736,CePt,hexagonal
2451_Fe2V,Fe2V,Fmmm,-0.0807875605078566,VFe2,orthorhombic
2452_Ca3Mo,Ca3Mo,Cmmm,0.8021335068030071,Ca3Mo,orthorhombic
2456_SrTh,SrTh,P-6m2,0.347384581365417,SrTh,hexagonal
2457_GaPb,GaPb,P-6m2,0.1009691235960348,GaPb,hexagonal
2459_PbSm,PbSm,R-3m,-0.6981796142919414,SmPb,trigonal
2460_Ni5Rh,Ni5Rh,Pmmm,0.0230299346090584,Ni5Rh,orthorhombic
2461_RhSr,RhSr,F-43m,0.8294736320698664,SrRh,cubic
2462_WSb,WSb,Pm-3m,0.6432706149340781,SbW,cubic
2463_AuV,AuV,Fm-3m,0.6925813456617407,VAu,cubic
2466_Pb24V5,Pb24V5,I-43m,0.4395277279645058,V5Pb24,cubic
2467_Cu6Pt5,Cu6Pt5,P1,-0.1107428779714823,Cu6Pt5,triclinic
2468_Fe6P3,Fe6P3,P-62m,-0.5281060693301955,Fe2P,hexagonal
2469_AlCs3,AlCs3,Fm-3m,0.3680687156468609,Cs3Al,cubic
2471_Au2Nb2,Au2Nb2,Cmcm,-0.0631656503998696,NbAu,orthorhombic
2473_GaPt3,GaPt3,Pm-3m,-0.4367495941875665,GaPt3,cubic
2474_Sr4Br8,Sr4Br8,Pnma,-2.1581744519040207,SrBr2,orthorhombic
2476_Fe4Mo8,Fe4Mo8,Pa-3,0.7435948269752863,FeMo2,cubic
2477_Fe3Pa,Fe3Pa,Fm-3m,-0.1268434717063442,PaFe3,cubic
2479_InTh,InTh,R-3m,-0.1344146265432577,ThIn,trigonal
2481_Ir5As,Ir5As,F-43m,0.7889308042601991,AsIr5,cubic
2483_Fe18As6,Fe18As6,Pmmn,-0.0030855285063147,Fe3As,orthorhombic
2484_Cr8Ta4,Cr8Ta4,Pnma,0.1552691808946953,TaCr2,orthorhombic
2485_W8Sb16,W8Sb16,Fd-3m,0.6432572109632039,Sb2W,cubic
2486_Nb6Pt2,Nb6Pt2,Cmcm,0.6611398953307628,Nb3Pt,orthorhombic
2489_RbU,RbU,Fm-3m,2.376284508072093,RbU,cubic
2490_Ag6P2,Ag6P2,Pm-3n,0.2600994596241142,Ag3P,cubic
2492_Cu4Pt7,Cu4Pt7,P-1,-0.1140930060003416,Cu4Pt7,triclinic
2493_In5Br,In5Br,Cm,-0.128083791964323,In5Br,monoclinic
2494_Sb6Ge2,Sb6Ge2,Cmcm,0.2654197661846105,GeSb3,orthorhombic
2495_Au2In4,Au2In4,Pnnm,-0.1523262669381715,In2Au,orthorhombic
2496_Al2Sn4,Al2Sn4,Pnnm,0.1387351463467692,AlSn2,orthorhombic
2498_Au4Nb2,Au4Nb2,Cmcm,-0.0576491557010866,NbAu2,orthorhombic
2500_Ni2Ta,Ni2Ta,Fm-3m,0.370421373180451,TaNi2,cubic
2501_Ta12V4,Ta12V4,Pnma,0.1817186300693229,Ta3V,orthorhombic
2506_SnTa,SnTa,F-43m,1.6490591314503904,TaSn,cubic
2508_Fe2Pb2,Fe2Pb2,Pmmn,0.6902663060867562,FePb,orthorhombic
2509_AuIr3,AuIr3,Immm,0.3788525787842882,Ir3Au,orthorhombic
2511_Al2V6,Al2V6,Pm-3n,-0.1365881299866016,AlV3,cubic
2518_P3Br,P3Br,Pm-3m,1.917565214745004,P3Br,cubic
2519_Cu7Pt5,Cu7Pt5,P1,-0.1150761839321248,Cu7Pt5,triclinic
2520_Pd4Sn12,Pd4Sn12,Cmce,-0.3445206529960103,Sn3Pd,orthorhombic
2521_Ta4V12,Ta4V12,Pnma,0.1864758023400057,TaV3,orthorhombic
2522_Sb6Ge2,Sb6Ge2,Cmcm,0.1649034019475364,GeSb3,orthorhombic
2523_K3As,K3As,Fm-3m,-0.4298841623548879,K3As,cubic
2524_K5Ni,K5Ni,Cmmm,0.4523238413744102,K5Ni,orthorhombic
2525_CrTa,CrTa,Cmmm,0.1368525732847381,TaCr,orthorhombic
2528_Ag6Al5,Ag6Al5,P-1,-0.0311545684498917,Al5Ag6,triclinic
2529_Al4Th2,Al4Th2,Fd-3m,-0.4217686015761224,ThAl2,cubic
2530_Ni4Rh2,Ni4Rh2,Cmcm,0.1190964767898267,Ni2Rh,orthorhombic
2531_RbSn,RbSn,P-6m2,0.0399304454798907,RbSn,hexagonal
2532_FeBi3,FeBi3,Fm-3m,0.514264870042636,FeBi3,cubic
2533_Ga2P4,Ga2P4,Fd-3m,0.3961177066651302,GaP2,cubic
2534_Ag3Ni,Ag3Ni,Pmm2,0.1945696901642204,NiAg3,orthorhombic
2535_CuNi,CuNi,F-43m,1.2802434695571363,CuNi,cubic
2538_Al18Rh6,Al18Rh6,Pmmn,-0.529446957011567,Al3Rh,orthorhombic
2540_Al2Sb6,Al2Sb6,Cmcm,0.0763948358588573,AlSb3,orthorhombic
2541_RbV,RbV,P-6m2,1.6020458339129915,RbV,hexagonal
2542_Ir2Ta,Ir2Ta,Immm,-0.4492346500800235,TaIr2,orthorhombic
2544_MnNi,MnNi,F-43m,1.427393408751383,MnNi,cubic
2545_Fe3Mo,Fe3Mo,Pm-3m,0.0828215338106606,Fe3Mo,cubic
2547_K8Sn4,K8Sn4,Pnma,-0.112285884478541,K2Sn,orthorhombic
2549_Ag4Ge4,Ag4Ge4,Pnma,0.2566176701607023,AgGe,orthorhombic
2551_Ba2Fe2,Ba2Fe2,P6_3mc,1.4615896422081454,BaFe,hexagonal
2552_InNp,InNp,R-3m,0.1183557985364016,NpIn,trigonal
2557_RbSr,RbSr,P-6m2,0.1202435620066513,RbSr,hexagonal
2559_Ca2Ga2,Ca2Ga2,Cmcm,-0.4668428153569959,CaGa,orthorhombic
2560_FeV,FeV,P-6m2,0.1287259691374238,VFe,hexagonal
2562_Nb3W,Nb3W,Pmm2,0.3688451667137702,Nb3W,orthorhombic
2564_In2I2,In2I2,Cmcm,-0.5589380872856298,InI,orthorhombic
2566_MnV,MnV,R-3m,0.0886847109767376,MnV,trigonal
2568_P4As8,P4As8,Pa-3,0.1960957518537416,As2P,cubic
2569_AuSb,AuSb,F-43m,-0.0210635766241136,SbAu,cubic
2572_Ba3Rh,Ba3Rh,Pm-3m,0.2455132468116114,Ba3Rh,cubic
2573_Cr4Nb16,Cr4Nb16,I-43m,0.7301185064127622,Nb4Cr,cubic
2574_Cr6Ta2,Cr6Ta2,Cmcm,0.052600936998294,TaCr3,orthorhombic
2575_AlCu2,AlCu2,Immm,-0.1952456041573492,AlCu2,orthorhombic
2576_Ni5U,Ni5U,F-43m,-0.3401739438410741,UNi5,cubic
2577_Cr5Na,Cr5Na,Amm2,0.694440626891898,NaCr5,orthorhombic
2579_VW2,VW2,Immm,0.4517394004088544,VW2,orthorhombic
2581_CuGa,CuGa,F-43m,0.4444796102687203,GaCu,cubic
2582_Ir6Ta18,Ir6Ta18,Pmmn,-0.2054474219342973,Ta3Ir,orthorhombic
2583_Pb24Sr5,Pb24Sr5,I-43m,-0.1749641724387654,Sr5Pb24,cubic
2585_Ag4Br2,Ag4Br2,Cmcm,0.0107206331644696,Ag2Br,orthorhombic
2586_Al3Pt,Al3Pt,Cmmm,-0.48119704804955,Al3Pt,orthorhombic
2588_RhU,RhU,F-43m,0.4477266393935224,URh,cubic
2590_NaPb4,NaPb4,Im-3m,0.224980428430975,NaPb4,cubic
2591_Al16Cu36,Al16Cu36,P-43m,-0.2174912665715523,Al4Cu9,cubic
2593_FeBi3,FeBi3,Fm-3m,0.5157329205029795,FeBi3,cubic
2594_Al2Rh2,Al2Rh2,Pmmn,-0.7783706628848774,AlRh,orthorhombic
2595_As2Br6,As2Br6,Pm-3n,0.3903767788982994,AsBr3,cubic
2596_FeV3,FeV3,Immm,-0.1430951792579371,V3Fe,orthorhombic
2597_Al2K2,Al2K2,Cmcm,0.2086908182733893,KAl,orthorhombic
2598_Mo2Nb2,Mo2Nb2,Fd-3m,-0.0888018466548317,NbMo,cubic
2601_AlSr3,AlSr3,Immm,0.0081842561815732,Sr3Al,orthorhombic
2602_Ba4Ta2,Ba4Ta2,Pnnm,1.243786268910301,Ba2Ta,orthorhombic
2603_Ir3Ni,Ir3Ni,Fm-3m,0.3806097119806306,NiIr3,cubic
2604_PbAs3,PbAs3,Immm,0.2533125639682092,As3Pb,orthorhombic
2606_BaSn5,BaSn5,Cmmm,-0.2591177009516817,BaSn5,orthorhombic
2609_Au12Nb12,Au12Nb12,Pbcm,0.0229785255657984,NbAu,orthorhombic
2612_Au2Nb4,Au2Nb4,Cmcm,0.0545237198894454,Nb2Au,orthorhombic
2613_Ta2Ge2,Ta2Ge2,Cmcm,-0.062803501917342,TaGe,orthorhombic
2615_AuNb,AuNb,F-43m,1.177855591877857,NbAu,cubic
2618_Al6In2,Al6In2,Pmmn,0.1591287652795423,Al3In,orthorhombic
2620_Ta2V2,Ta2V2,Imma,0.0268457363837892,TaV,orthorhombic
2623_K2P,K2P,Immm,-0.0898814432304263,K2P,orthorhombic
2627_Ni10Ge6,Ni10Ge6,C2,-0.4625513556699081,Ni5Ge3,monoclinic
2628_Cr18Ta6,Cr18Ta6,Pmmn,0.2978286892727837,TaCr3,orthorhombic
2629_Mn3Ni,Mn3Ni,Fm-3m,0.0623150700545078,Mn3Ni,cubic
2630_CsBr,CsBr,Pm-3m,-1.8905071260349693,CsBr,cubic
2631_MoSr3,MoSr3,I4/mmm,0.8337843536027552,Sr3Mo,cubic
2632_P3Br,P3Br,Im-3m,0.5398507092120761,P3Br,cubic
2633_Cu4K2,Cu4K2,Fd-3m,0.3710968213036061,KCu2,cubic
2634_CuK4,CuK4,Im-3m,0.2296230775695573,K4Cu,cubic
2635_P3Br,P3Br,Pm-3m,1.0989733360115088,P3Br,cubic
2636_Pt7Sb,Pt7Sb,Fm-3m,-0.1405445786563701,SbPt7,cubic
2638_InBr3,InBr3,Immm,-0.5575545409714322,InBr3,orthorhombic
2643_MnW3,MnW3,Pm-3m,2.350156780098427,MnW3,cubic
2644_FePb,FePb,Pm-3m,0.8418730722704222,FePb,cubic
2645_KP3,KP3,Imm2,0.0362569796913732,KP3,orthorhombic
2646_Al2Cu,Al2Cu,Immm,-0.0699907180162859,Al2Cu,orthorhombic
2647_KP3,KP3,Immm,0.0464841365445432,KP3,orthorhombic
2648_KP3,KP3,Cmmm,0.391278674206243,KP3,orthorhombic
2649_Ba5Sn,Ba5Sn,Cmmm,-0.1835240422710799,Ba5Sn,orthorhombic
2652_Fe4Pb,Fe4Pb,Im-3m,1.4306924841850814,Fe4Pb,cubic
2653_Cs3Sm,Cs3Sm,Pm-3m,-1.2968397139977947,Cs3Sm,cubic
2654_Cu3Na,Cu3Na,Pmmm,0.197974552952445,NaCu3,orthorhombic
2656_SnYb3,SnYb3,Pm-3m,-0.5960435130812347,Yb3Sn,cubic
