file_name,formula,space_group,value_per_atom,structural_complexity
4477_Na2Pd,Na2Pd,Immm,-0.059035687527869,2.7548875021634687
222_BaIr2,BaIr2,Fm-3m,1.7617864823163814,2.7548875021634687
4472_MnSb2,MnSb2,Immm,0.1504747922415295,2.7548875021634687
4852_GaMn2,GaMn2,Fm-3m,0.8850172981825631,2.7548875021634687
382_AuNb2,AuNb2,Immm,0.0519616767212696,2.7548875021634687
83_IrMn2,IrMn2,I4/mmm,-0.0004295886141948,2.7548875021634687
4804_Ca2P,Ca2P,I4/mmm,-0.7301065161364099,2.7548875021634687
4230_NbPd2,NbPd2,P4/mmm,0.3503046510252652,2.7548875021634687
4500_IrMo2,IrMo2,Immm,-0.013815246551965,2.7548875021634687
85_Ni2Sb,Ni2Sb,P4/mmm,0.1209554596631837,2.7548875021634687
4818_AgW2,AgW2,I4/mmm,0.6495468493854482,2.7548875021634687
199_Al2V,Al2V,Fmmm,3.021478292177701,2.7548875021634687
4827_Mo2Pd,Mo2Pd,Fm-3m,1.0351696748078811,2.7548875021634687
4216_Pd2P,Pd2P,I4/mmm,-0.2964587169428299,2.7548875021634687
4501_AlSb2,AlSb2,I4/mmm,0.1450680860912729,2.7548875021634687
4214_Nb2W,Nb2W,I4/mmm,-0.0367783325701296,2.7548875021634687
4806_Rh2As,Rh2As,Fm-3m,-0.4713601768918624,2.7548875021634687
4833_Mn2Nb,Mn2Nb,I4/mmm,0.1324247635487564,2.7548875021634687
4224_FeMo2,FeMo2,I4/mmm,0.1637340308112816,2.7548875021634687
4495_AgSn2,AgSn2,I4/mmm,-0.0007098658300653,2.7548875021634687
338_Nb2V,Nb2V,I4/mmm,0.0503705615820422,2.7548875021634687
391_Ga2Na,Ga2Na,I4/mmm,-0.0480496307103811,2.7548875021634687
339_Na2Pt,Na2Pt,I4/mmm,0.0049673128952048,2.7548875021634687
73_NiSb2,NiSb2,I4/mmm,-0.0025785561335673,2.7548875021634687
4470_Al2In,Al2In,I4/mmm,0.1566495902955118,2.7548875021634687
268_FeW2,FeW2,I4/mmm,0.3111246762356288,2.7548875021634687
4553_InMo2,InMo2,I4/mmm,0.1640907388659277,2.7548875021634687
104_KSn2,KSn2,I4/mmm,-0.1852067996178531,2.7548875021634687
4414_MoW2,MoW2,I4/mmm,-0.0054168026914638,2.7548875021634687
4412_NbNi2,NbNi2,I4/mmm,-0.2972245130050706,2.7548875021634687
4409_Au2Br,Au2Br,I4/mmm,0.2718252220490837,2.7548875021634687
4255_Au2Mn,Au2Mn,I4/mmm,-0.0971041462008267,2.7548875021634687
444_Al2Pd,Al2Pd,I4/mmm,-0.5890005074909356,2.7548875021634687
179_Al2Rh,Al2Rh,P4/mmm,-0.6991817297737448,2.7548875021634687
4115_Al2In,Al2In,P4/mmm,0.2284985677949282,2.7548875021634687
452_AgAl2,AgAl2,I4/mmm,0.0093127224340404,2.7548875021634687
178_SrW2,SrW2,Fm-3m,3.2276063672278554,2.7548875021634687
332_FePd2,FePd2,Fm-3m,0.637573661042404,2.7548875021634687
4127_Ga2Th,Ga2Th,P6/mmm,-0.6637851725451943,2.7548875021634687
4572_TaP2,TaP2,I4/mmm,-0.5639764310451021,2.7548875021634687
115_CrRh2,CrRh2,I4/mmm,-0.0464562337250219,2.7548875021634687
103_Fe2Pt,Fe2Pt,P4/mmm,0.98433841365906,2.7548875021634687
254_NbP2,NbP2,I4/mmm,-0.6493615298102936,2.7548875021634687
189_CaW2,CaW2,I4/mmm,0.6406378987075527,2.7548875021634687
4112_Pd2Rb,Pd2Rb,I4/mmm,0.1444467522241363,2.7548875021634687
4861_NbNi2,NbNi2,I4/mmm,-0.2625785314750324,2.7548875021634687
4864_K2Mo,K2Mo,Fmmm,4.81669369363701,2.7548875021634687
4865_Ag2Ga,Ag2Ga,Immm,-0.0137227884469162,2.7548875021634687
4789_Na2Pb,Na2Pb,Immm,-0.1529461556916516,2.7548875021634687
4468_PdSn2,PdSn2,I4/mmm,-0.3196629277584938,2.7548875021634687
4867_Fe2Ir,Fe2Ir,I4/mmm,-0.0278560975141021,2.7548875021634687
4879_InPb2,InPb2,I4/mmm,0.0110441219397922,2.7548875021634687
4900_Ca2Sr,Ca2Sr,I4/mmm,0.0145876839698736,2.7548875021634687
4785_Mo2Nb,Mo2Nb,Fmmm,-0.0745787488592076,2.7548875021634687
62_FeIr2,FeIr2,I4/mmm,0.0148692361136006,2.7548875021634687
334_Ba2Cu,Ba2Cu,I4/mmm,0.0233477096016647,2.7548875021634687
4541_Ag2Sr,Ag2Sr,Fm-3m,0.1312674073517152,2.7548875021634687
57_Ga2Np,Ga2Np,P6/mmm,-0.2534501835418178,2.7548875021634687
245_AlRh2,AlRh2,I4/mmm,-0.637019060757113,2.7548875021634687
4562_SbP2,SbP2,I4/mmm,0.0828077510599977,2.7548875021634687
748_Mo2P,Mo2P,Fm-3m,0.0111428188688501,2.7548875021634687
2563_Ag2Ca,Ag2Ca,I4/mmm,-0.2553668709535663,2.7548875021634687
1463_Cr2Na,Cr2Na,Immm,1.0064532429628876,2.7548875021634687
2899_AgAu2,AgAu2,I4/mmm,-0.0022001097025595,2.7548875021634687
3352_Ba2Sb,Ba2Sb,Fmmm,-0.1312124896991768,2.7548875021634687
738_BaV2,BaV2,I4/mmm,0.885057308656922,2.7548875021634687
3359_Ga2Ta,Ga2Ta,I4/mmm,0.0503635093607286,2.7548875021634687
2889_BaIn2,BaIn2,Fm-3m,0.0835970481372318,2.7548875021634687
3369_In2Pt,In2Pt,Fm-3m,-0.4998269741034047,2.7548875021634687
727_Ga2W,Ga2W,I4/mmm,0.2419851468309346,2.7548875021634687
1922_Fe2Ir,Fe2Ir,I4/mmm,0.0990216812654504,2.7548875021634687
3383_InMn2,InMn2,I4/mmm,0.2647872636948243,2.7548875021634687
1014_CrRh2,CrRh2,P4/mmm,0.4701862462303445,2.7548875021634687
2884_W2P,W2P,I4/mmm,0.0145169775755711,2.7548875021634687
3393_Ag2Cu,Ag2Cu,I4/mmm,0.0761581397430024,2.7548875021634687
1473_VBr2,VBr2,I4/mmm,-0.4152301239996578,2.7548875021634687
3397_Ni2Pd,Ni2Pd,I4/mmm,0.0330800850408934,2.7548875021634687
1913_CrSn2,CrSn2,I4/mmm,0.2617738281861198,2.7548875021634687
3401_Mo2Sr,Mo2Sr,I4/mmm,0.6679731985949005,2.7548875021634687
2387_Ni2Sb,Ni2Sb,I4/mmm,-0.0937071399500493,2.7548875021634687
2371_InTa2,InTa2,I4/mmm,0.1643134230464298,2.7548875021634687
746_GaAs2,GaAs2,I4/mmm,0.1942717367305538,2.7548875021634687
1025_KPb2,KPb2,I4/mmm,-0.1224223883686364,2.7548875021634687
2370_Pd2W,Pd2W,Immm,-0.0741564389783917,2.7548875021634687
781_Ir2V,Ir2V,I4/mmm,-0.1910433153192225,2.7548875021634687
1997_BaTa2,BaTa2,P4/mmm,2.6742888561602256,2.7548875021634687
1996_AgIn2,AgIn2,P4/mmm,0.0771648789217872,2.7548875021634687
3275_WBr2,WBr2,I4/mmm,0.5786490800307025,2.7548875021634687
3280_Cu2Mn,Cu2Mn,I4/mmm,0.152270836831537,2.7548875021634687
1994_Ga2As,Ga2As,I4/mmm,0.1121954406985832,2.7548875021634687
1241_VW2,VW2,I4/mmm,-0.0960441537532806,2.7548875021634687
3292_Ni2Ta,Ni2Ta,I4/mmm,-0.3550029438734891,2.7548875021634687
3295_RhSr2,RhSr2,I4/mmm,-0.1502170610517511,2.7548875021634687
1001_Ge2Br,Ge2Br,I4/mmm,-0.0034931880682318,2.7548875021634687
1451_PbI2,PbI2,P-3m1,-0.7771972389298755,2.7548875021634687
3302_CeGa2,CeGa2,P6/mmm,-0.720202136335919,2.7548875021634687
1004_Ag2Al,Ag2Al,I4/mmm,-0.0620548805392004,2.7548875021634687
1960_AlRh2,AlRh2,I4/mmm,-0.6427034311591117,2.7548875021634687
3313_Sn2W,Sn2W,I4/mmm,0.5202709353288716,2.7548875021634687
2916_MoRh2,MoRh2,I4/mmm,0.0380025121836678,2.7548875021634687
1006_Cu2Ge,Cu2Ge,I4/mmm,0.0694776776662996,2.7548875021634687
1907_VBr2,VBr2,I4/mmm,-0.410063217628896,2.7548875021634687
700_BaV2,BaV2,I4/mmm,0.8428249004638602,2.7548875021634687
2008_Au2P,Au2P,I4/mmm,0.3120691496839557,2.7548875021634687
2845_Sr2W,Sr2W,Fmmm,-8.575093680456437,2.7548875021634687
3488_In2Sn,In2Sn,I4/mmm,0.0148089513722802,2.7548875021634687
3489_Pb2Sr,Pb2Sr,P4/mmm,-0.0975137793375046,2.7548875021634687
1878_Ca2Rh,Ca2Rh,P4/mmm,-0.2601120708243023,2.7548875021634687
3500_RhSr2,RhSr2,I4/mmm,-0.1422194087130049,2.7548875021634687
1031_BaFe2,BaFe2,I4/mmm,0.877546727959088,2.7548875021634687
1032_Fe2Ga,Fe2Ga,I4/mmm,-0.1271094661681431,2.7548875021634687
3510_AgMn2,AgMn2,I4/mmm,0.3680142390347581,2.7548875021634687
3515_MnSb2,MnSb2,I4/mmm,0.1487860227552436,2.7548875021634687
674_Fe2Ir,Fe2Ir,I4/mmm,0.0969417910180017,2.7548875021634687
2425_NbP2,NbP2,I4/mmm,-0.2707179532971071,2.7548875021634687
3532_Ca2Ga,Ca2Ga,I4/mmm,-0.3246202201433765,2.7548875021634687
2829_Ca2Nb,Ca2Nb,Fm-3m,1.172952547926214,2.7548875021634687
3533_Pd2Br,Pd2Br,Fmmm,2.000228915517294,2.7548875021634687
1035_K2Sn,K2Sn,I4/mmm,-0.0105444293062548,2.7548875021634687
3541_Ca2Ga,Ca2Ga,I4/mmm,-0.1370402405445349,2.7548875021634687
3544_Ba2Sb,Ba2Sb,Fmmm,-8.07092158461461,2.7548875021634687
1493_InK2,InK2,Immm,0.0403808359025378,2.7548875021634687
2842_Pt2Rh,Pt2Rh,Fm-3m,0.4895938726160291,2.7548875021634687
1882_AlNb2,AlNb2,I4/mmm,-0.1454841621484703,2.7548875021634687
1901_Ir2Na,Ir2Na,Immm,0.2358284209454311,2.7548875021634687
3476_Sb2P,Sb2P,I4/mmm,0.3290076952128349,2.7548875021634687
4000_MnTa2,MnTa2,Fmmm,0.0306398640400852,2.7548875021634687
698_TaGe2,TaGe2,I4/mmm,-0.1885119228950221,2.7548875021634687
3441_AlSb2,AlSb2,I4/mmm,0.1446425292884262,2.7548875021634687
2855_PdP2,PdP2,I4/mmm,0.1484307155578997,2.7548875021634687
692_Fe2Mo,Fe2Mo,Fm-3m,0.8089052993960735,2.7548875021634687
3449_CuSb2,CuSb2,I4/mmm,0.2026567853708698,2.7548875021634687
1894_Cr2W,Cr2W,I4/mmm,0.0611237773090872,2.7548875021634687
1204_PdW2,PdW2,Fmmm,0.0761774245930648,2.7548875021634687
691_AgNi2,AgNi2,Immm,0.2273391932782319,2.7548875021634687
1886_CrSr2,CrSr2,I4/mmm,0.5302048832881928,2.7548875021634687
3459_Fe2Mo,Fe2Mo,Fmmm,3.2870273239455563,2.7548875021634687
2409_Au2Cu,Au2Cu,P4/mmm,0.0811198566425339,2.7548875021634687
3462_Mo2W,Mo2W,I4/mmm,-0.0056973814252998,2.7548875021634687
1484_Nb2P,Nb2P,I4/mmm,-0.4176020747172989,2.7548875021634687
3471_Al2Sb,Al2Sb,Fm-3m,0.3893018647743063,2.7548875021634687
3472_Cu2Fe,Cu2Fe,Fmmm,0.1231665368949919,2.7548875021634687
1030_CrNb2,CrNb2,Fmmm,0.1022690800026554,2.7548875021634687
996_AuCr2,AuCr2,I4/mmm,0.3190157135225651,2.7548875021634687
782_FeIr2,FeIr2,I4/mmm,0.016372947711981,2.7548875021634687
3563_Pd2V,Pd2V,Immm,-0.2776788724314076,2.7548875021634687
840_Cu2Ge,Cu2Ge,I4/mmm,0.1278837745665371,2.7548875021634687
3125_Al2Sb,Al2Sb,P4/mmm,0.171565483411961,2.7548875021634687
3128_NiGe2,NiGe2,P4/mmm,0.0688872912331408,2.7548875021634687
1391_PdTa2,PdTa2,I4/mmm,-0.0609986808037371,2.7548875021634687
3134_Pb2P,Pb2P,I4/mmm,0.128832278331845,2.7548875021634687
3139_Al2Ni,Al2Ni,I4/mmm,-0.4006925273024191,2.7548875021634687
2206_Mn2V,Mn2V,I4/mmm,-0.0755313052708371,2.7548875021634687
967_Ga2K,Ga2K,Immm,0.003014998792573,2.7548875021634687
3153_Au2Br,Au2Br,I4/mmm,0.2733392144560372,2.7548875021634687
3155_CuNi2,CuNi2,I4/mmm,0.0278102839109202,2.7548875021634687
823_Nb2V,Nb2V,I4/mmm,0.0508710542785048,2.7548875021634687
820_AgSn2,AgSn2,P4/mmm,0.1028906522218721,2.7548875021634687
1399_Ni2Sb,Ni2Sb,I4/mmm,-0.0823336954427803,2.7548875021634687
3166_Al2Mn,Al2Mn,Fm-3m,0.2455892362076242,2.7548875021634687
3175_Fe2Ir,Fe2Ir,P4/mmm,0.9098474483705892,2.7548875021634687
3180_AlBa2,AlBa2,P4/mmm,0.0085581230857399,2.7548875021634687
3184_Sb2P,Sb2P,I4/mmm,0.3290368608400082,2.7548875021634687
1400_VBr2,VBr2,I4/mmm,-0.4096795574544997,2.7548875021634687
2171_Ir2V,Ir2V,I4/mmm,-0.3586535209868391,2.7548875021634687
1363_BaFe2,BaFe2,I4/mmm,0.6576172441119587,2.7548875021634687
2065_KNa2,KNa2,I4/mmm,0.0095998483494705,2.7548875021634687
962_In2Na,In2Na,I4/mmm,-0.0923335285838901,2.7548875021634687
2162_CrSr2,CrSr2,I4/mmm,0.5298477852028718,2.7548875021634687
2157_InSn2,InSn2,I4/mmm,0.0148086213463241,2.7548875021634687
2155_AgGe2,AgGe2,Immm,0.2269485192188695,2.7548875021634687
3051_Al2Th,Al2Th,P6/mmm,-0.4624325030747513,2.7548875021634687
2149_NaPt2,NaPt2,I4/mmm,-0.046822418080523,2.7548875021634687
951_Fe2Mo,Fe2Mo,Fm-3m,0.8205961221980852,2.7548875021634687
3033_Sr2As,Sr2As,I4/mmm,-0.7210184155352634,2.7548875021634687
1305_GaW2,GaW2,I4/mmm,0.1380785238708952,2.7548875021634687
3031_Ir2Ta,Ir2Ta,Immm,-0.4511854485078939,2.7548875021634687
2167_Al2P,Al2P,I4/mmm,0.0140671388629805,2.7548875021634687
2127_MoTa2,MoTa2,I4/mmm,-0.1478099950723385,2.7548875021634687
3084_AgFe2,AgFe2,Fmmm,0.2691876946108304,2.7548875021634687
2116_Na2Pd,Na2Pd,Fmmm,-0.0417511614547165,2.7548875021634687
932_BaBr2,BaBr2,I4/mmm,-2.124731627500796,2.7548875021634687
959_GaAs2,GaAs2,I4/mmm,0.1932450326482199,2.7548875021634687
931_Pt2As,Pt2As,I4/mmm,-0.0404441525489787,2.7548875021634687
3094_In2Ni,In2Ni,I4/mmm,0.018092876315561,2.7548875021634687
2073_BaBr2,BaBr2,I4/mmm,-2.124535582082067,2.7548875021634687
2280_Mn2Sn,Mn2Sn,I4/mmm,0.1991238126793746,2.7548875021634687
3259_Ga2Rh,Ga2Rh,I4/mmm,-0.4789372728210382,2.7548875021634687
2033_Au2As,Au2As,Fmmm,0.1483135096731356,2.7548875021634687
3231_Fe2As,Fe2As,I4/mmm,0.0126401657999911,2.7548875021634687
2032_SrAs2,SrAs2,Fmmm,0.9507100421627857,2.7548875021634687
983_Ag2Sn,Ag2Sn,I4/mmm,-0.0088186502425434,2.7548875021634687
2307_Cr2W,Cr2W,I4/mmm,0.0618624920747521,2.7548875021634687
1421_In2Ta,In2Ta,I4/mmm,0.3123895790519941,2.7548875021634687
1422_Ba2Br,Ba2Br,I4/mmm,-0.9571124790398188,2.7548875021634687
3237_Cu2Fe,Cu2Fe,I4/mmm,0.1032353326638938,2.7548875021634687
2316_VBr2,VBr2,I4/mmm,-0.3904989522570818,2.7548875021634687
2022_Cr2As,Cr2As,Fmmm,1.20373859087688,2.7548875021634687
2317_KGe2,KGe2,Immm,0.0251469977801098,2.7548875021634687
795_MoSr2,MoSr2,I4/mmm,0.9515306066991656,2.7548875021634687
2951_AuW2,AuW2,I4/mmm,0.4242236213270421,2.7548875021634687
2019_KNa2,KNa2,I4/mmm,0.0142078707647042,2.7548875021634687
793_PdRh2,PdRh2,P4/mmm,0.8060997154070506,2.7548875021634687
1431_Ba2Br,Ba2Br,I4/mmm,-0.9593332803697492,2.7548875021634687
791_K2As,K2As,I4/mmm,-0.1842960229864036,2.7548875021634687
1250_Ag2Mn,Ag2Mn,I4/mmm,0.2204605998716194,2.7548875021634687
3225_Mo2W,Mo2W,I4/mmm,-0.0036623847086711,2.7548875021634687
2977_Al2Ba,Al2Ba,I4/mmm,0.0014818998829161,2.7548875021634687
2060_BaFe2,BaFe2,I4/mmm,0.8755973013057728,2.7548875021634687
2039_IrP2,IrP2,Fm-3m,-0.3584518601264636,2.7548875021634687
807_Mo2Ta,Mo2Ta,I4/mmm,-0.1665484888315755,2.7548875021634687
2992_Mn2W,Mn2W,Fmmm,0.2009777584899078,2.7548875021634687
3194_SbGe2,SbGe2,I4/mmm,0.290026473554884,2.7548875021634687
1410_K2Na,K2Na,I4/mmm,0.0087589688820123,2.7548875021634687
2054_Pt2As,Pt2As,I4/mmm,-0.0340950131970624,2.7548875021634687
3201_Al2Sb,Al2Sb,I4/mmm,0.1876107753542217,2.7548875021634687
3203_InSb2,InSb2,I4/mmm,0.172704249641176,2.7548875021634687
3204_Al2Cu,Al2Cu,Fmmm,-0.2369830017517777,2.7548875021634687
3205_PdRb2,PdRb2,P4/mmm,0.1579059991105035,2.7548875021634687
2986_Al2Ba,Al2Ba,I4/mmm,0.0014112876626869,2.7548875021634687
2287_KNa2,KNa2,I4/mmm,0.0184620086806955,2.7548875021634687
2296_AgAl2,AgAl2,I4/mmm,0.0073829939966311,2.7548875021634687
3210_Ba2W,Ba2W,Immm,1.3084603054428634,2.7548875021634687
2043_BaIr2,BaIr2,Fm-3m,1.7508225033464004,2.7548875021634687
1417_Mn2Sb,Mn2Sb,I4/mmm,0.1825550662347351,2.7548875021634687
3214_InSb2,InSb2,P4/mmm,0.1714528778890098,2.7548875021634687
801_Ag2Sn,Ag2Sn,I4/mmm,-0.0049404452265407,2.7548875021634687
2819_Sn2Ta,Sn2Ta,I4/mmm,0.0501756129162392,2.7548875021634687
1879_Al2Rh,Al2Rh,I4/mmm,-0.7826644855886933,2.7548875021634687
663_Ni2Sn,Ni2Sn,I4/mmm,-0.1294440506136401,2.7548875021634687
1666_Ba2Fe,Ba2Fe,I4/mmm,0.8109463065854191,2.7548875021634687
571_Ba2V,Ba2V,I4/mmm,0.6647424311657275,2.7548875021634687
3803_K2Nb,K2Nb,Immm,1.3750683807518378,2.7548875021634687
3804_InNb2,InNb2,I4/mmm,0.0286794322683559,2.7548875021634687
1074_NiSn2,NiSn2,I4/mmm,-0.0607263927219516,2.7548875021634687
1673_AsBr2,AsBr2,I4/mmm,0.1821197484917872,2.7548875021634687
2507_AuP2,AuP2,I4/mmm,-0.067117053672824,2.7548875021634687
3816_Mo2Na,Mo2Na,I4/mmm,0.7765980918076991,2.7548875021634687
565_BaBr2,BaBr2,I4/mmm,-2.1246359399750907,2.7548875021634687
3821_InK2,InK2,Fm-3m,0.1273937393592102,2.7548875021634687
574_Ag2Al,Ag2Al,I4/mmm,-0.0620567473526894,2.7548875021634687
558_K2Sn,K2Sn,I4/mmm,-0.0292190013714626,2.7548875021634687
3824_MoSr2,MoSr2,I4/mmm,0.954402009198068,2.7548875021634687
2516_AgSn2,AgSn2,I4/mmm,-0.0020241158608621,2.7548875021634687
557_V2Br,V2Br,I4/mmm,0.4419066354074476,2.7548875021634687
1553_AlTa2,AlTa2,I4/mmm,-0.1247615256722092,2.7548875021634687
2517_Au2Cu,Au2Cu,I4/mmm,-0.0358970332570341,2.7548875021634687
1141_AlPd2,AlPd2,I4/mmm,-0.7903348888563736,2.7548875021634687
3838_CrI2,CrI2,C2/m,-0.4092368593035083,2.7548875021634687
3794_Ag2Sn,Ag2Sn,I4/mmm,0.032167906632529,2.7548875021634687
1675_AgBr2,AgBr2,Immm,-0.1491938272423508,2.7548875021634687
1710_MnV2,MnV2,I4/mmm,-0.22532081361564,2.7548875021634687
3741_GaTa2,GaTa2,I4/mmm,-0.1216311086354669,2.7548875021634687
1707_Pd2Sn,Pd2Sn,Immm,-0.4766293163031274,2.7548875021634687
594_AlP2,AlP2,I4/mmm,0.0056815618477751,2.7548875021634687
2768_Ga2Pt,Ga2Pt,I4/mmm,-0.2988789514579319,2.7548875021634687
3732_AuSb2,AuSb2,I4/mmm,0.1671950463491859,2.7548875021634687
3734_GaPt2,GaPt2,I4/mmm,-0.4629662175507303,2.7548875021634687
1705_CaMn2,CaMn2,Fmmm,6.453217612714281,2.7548875021634687
1702_NaPt2,NaPt2,P4/mmm,0.3272971048436961,2.7548875021634687
3740_Ir2Pb,Ir2Pb,I4/mmm,0.5982526184912954,2.7548875021634687
1535_Ba2Pd,Ba2Pd,Fmmm,-0.3625728003444,2.7548875021634687
3785_Sb2Br,Sb2Br,I4/mmm,0.0393010609795823,2.7548875021634687
1862_GaMn2,GaMn2,I4/mmm,0.0749574779848624,2.7548875021634687
1537_BaV2,BaV2,I4/mmm,0.8221410070346913,2.7548875021634687
3746_CuIr2,CuIr2,I4/mmm,0.258956206583683,2.7548875021634687
1069_As2Br,As2Br,I4/mmm,0.0304122552193941,2.7548875021634687
2500_Ni2Ta,Ni2Ta,Fm-3m,0.370421373180451,2.7548875021634687
1071_AsBr2,AsBr2,P4/mmm,0.0753329165068876,2.7548875021634687
1684_FePb2,FePb2,Fm-3m,0.5941554962577266,2.7548875021634687
1547_GaAs2,GaAs2,I4/mmm,0.1910730051542918,2.7548875021634687
1655_WAs2,WAs2,I4/mmm,0.2057724770828173,2.7548875021634687
3840_Al2In,Al2In,I4/mmm,0.1387528894089046,2.7548875021634687
1080_AsBr2,AsBr2,I4/mmm,0.1644874317319959,2.7548875021634687
3917_NbV2,NbV2,I4/mmm,0.0458614302778042,2.7548875021634687
3906_Al2Fe,Al2Fe,I4/mmm,-0.36144122023592,2.7548875021634687
1119_AlPd2,AlPd2,I4/mmm,-0.7924205762264265,2.7548875021634687
1114_Pb2V,Pb2V,Fm-3m,0.7233741524777114,2.7548875021634687
1566_NbP2,NbP2,I4/mmm,-0.6500207683252507,2.7548875021634687
1618_AlTa2,AlTa2,I4/mmm,-0.1258737631483046,2.7548875021634687
2580_Al2Ta,Al2Ta,I4/mmm,-0.0842983799627745,2.7548875021634687
510_Ga2P,Ga2P,Fm-3m,0.1252236395168893,2.7548875021634687
2553_NbV2,NbV2,I4/mmm,0.0426626753663737,2.7548875021634687
3925_Na2Sn,Na2Sn,I4/mmm,-0.1466331125119874,2.7548875021634687
540_V2Br,V2Br,I4/mmm,0.4320593342627887,2.7548875021634687
2578_Mo2Ta,Mo2Ta,I4/mmm,-0.1710372885367566,2.7548875021634687
2554_InNa2,InNa2,P4/mmm,-0.0224446052402965,2.7548875021634687
1576_Ag2Sn,Ag2Sn,I4/mmm,-0.0051447146254079,2.7548875021634687
1102_MoSr2,MoSr2,I4/mmm,0.9492812964603784,2.7548875021634687
2570_Ba2Cu,Ba2Cu,I4/mmm,0.026935741795936,2.7548875021634687
503_Sn2W,Sn2W,P4/mmm,0.537531149489921,2.7548875021634687
1584_SnW2,SnW2,I4/mmm,0.4333257138619674,2.7548875021634687
500_CuGe2,CuGe2,I4/mmm,0.1805051598397303,2.7548875021634687
3903_AlGa2,AlGa2,I4/mmm,0.0353028648597616,2.7548875021634687
2589_GeAs2,GeAs2,P4/mmm,0.3266597880528567,2.7548875021634687
2599_FeIr2,FeIr2,P4/mmm,0.6576265748458093,2.7548875021634687
523_In2Sn,In2Sn,P4/mmm,0.0836835249385252,2.7548875021634687
1135_BaIr2,BaIr2,Fmmm,2.783862077291165,2.7548875021634687
2733_AlCu2,AlCu2,I4/mmm,-0.1994923198229224,2.7548875021634687
2657_Fe2W,Fe2W,P4/mmm,0.8509494361151546,2.7548875021634687
2650_Au2Cr,Au2Cr,P4/mmm,0.335438791843923,2.7548875021634687
2646_Al2Cu,Al2Cu,Immm,-0.0699907180162859,2.7548875021634687
3856_Al2K,Al2K,I4/mmm,0.2835629885431574,2.7548875021634687
1651_GaMn2,GaMn2,P4/mmm,1.015550691138292,2.7548875021634687
2639_GaNa2,GaNa2,I4/mmm,0.0128615123752906,2.7548875021634687
1125_AlMo2,AlMo2,Fmmm,2.233849459482612,2.7548875021634687
3863_BaBr2,BaBr2,Fmmm,-11.34664136590266,2.7548875021634687
2625_FeW2,FeW2,I4/mmm,0.2024333277962119,2.7548875021634687
2623_K2P,K2P,Immm,-0.0898814432304263,2.7548875021634687
535_MoTa2,MoTa2,I4/mmm,-0.1505603280492735,2.7548875021634687
2607_In2Sn,In2Sn,I4/mmm,0.0116156002191824,2.7548875021634687
3883_Pt2As,Pt2As,P4/mmm,-0.1144511097708177,2.7548875021634687
2605_Ba2Cu,Ba2Cu,I4/mmm,0.0251809137808939,2.7548875021634687
1634_Cu2Na,Cu2Na,Immm,0.1896229369415631,2.7548875021634687
3730_Al2Cu,Al2Cu,P4/mmm,-0.024514671381759,2.7548875021634687
2766_K2Pd,K2Pd,Immm,0.129418521939176,2.7548875021634687
3650_Au2Ta,Au2Ta,Fm-3m,0.3603856372156286,2.7548875021634687
2458_CuGe2,CuGe2,I4/mmm,0.1861280920763596,2.7548875021634687
3625_K2P,K2P,Immm,-0.0875183940462124,2.7548875021634687
2453_Ca2Rh,Ca2Rh,I4/mmm,-0.3258940811642953,2.7548875021634687
637_KAs2,KAs2,I4/mmm,-0.2475392953244745,2.7548875021634687
3635_NbPt2,NbPt2,Immm,-0.6920520857027709,2.7548875021634687
2455_Nb2P,Nb2P,I4/mmm,-0.4151316804238606,2.7548875021634687
3652_V2Ge,V2Ge,I4/mmm,-0.3074182880661394,2.7548875021634687
3655_IrSn2,IrSn2,I4/mmm,-0.065348526247007,2.7548875021634687
628_FeIr2,FeIr2,I4/mmm,0.019241553324246,2.7548875021634687
3691_BaRh2,BaRh2,I4/mmm,0.1387420418890942,2.7548875021634687
1061_AgNa2,AgNa2,I4/mmm,0.0057255469738176,2.7548875021634687
626_AgAl2,AgAl2,I4/mmm,0.0462782463932066,2.7548875021634687
3671_GaMo2,GaMo2,P4/mmm,0.9061655129576126,2.7548875021634687
3673_Na2Pt,Na2Pt,I4/mmm,0.0048590077104702,2.7548875021634687
3678_K2Ta,K2Ta,P4/mmm,1.574859957444275,2.7548875021634687
612_NiTa2,NiTa2,Fm-3m,0.3244954078270427,2.7548875021634687
3687_Al2Pt,Al2Pt,P4/mmm,-0.6005503292033859,2.7548875021634687
3623_Ga2P,Ga2P,I4/mmm,0.1671434064544392,2.7548875021634687
1746_Ir2V,Ir2V,P4/mmm,0.1849424688285653,2.7548875021634687
1750_MnSb2,MnSb2,I4/mmm,0.2132027757194402,2.7548875021634687
1753_Ir2Pb,Ir2Pb,I4/mmm,0.5983672141707702,2.7548875021634687
1859_Ag2Mn,Ag2Mn,I4/mmm,0.2280746253719249,2.7548875021634687
655_PdRh2,PdRh2,I4/mmm,0.0668231722260811,2.7548875021634687
2446_AuCr2,AuCr2,I4/mmm,0.427669765695344,2.7548875021634687
2807_Al2Na,Al2Na,I4/mmm,0.0959789052882354,2.7548875021634687
1043_AsBr2,AsBr2,I4/mmm,0.1637912403107397,2.7548875021634687
1851_GaNa2,GaNa2,I4/mmm,0.0255243116220409,2.7548875021634687
1046_Mo2W,Mo2W,I4/mmm,-0.0029383677656393,2.7548875021634687
3592_In2W,In2W,I4/mmm,0.7245268331346111,2.7548875021634687
3596_Na2P,Na2P,I4/mmm,-0.1856062485340137,2.7548875021634687
